1.0129e-02	7.2226e-07
1.1656e-02	7.2226e-07
1.3178e-02	6.87e-07
1.5702e-02	5.6234e-07
2.3093e-02	4.4893e-07
2.6805e-02	4.2701e-07
3.1667e-02	4.2701e-07
3.874e-02	3.6747e-07
4.8234e-02	3.3246e-07
6.4424e-02	3.1623e-07
7.8824e-02	3.0841e-07
9.3128e-02	3.4089e-07
1.1197e-01	3.7678e-07
1.2886e-01	4.0616e-07
1.549e-01	3.6747e-07
1.846e-01	3.5838e-07
2.0689e-01	3.4089e-07
2.4869e-01	2.7903e-07
3.1514e-01	2.7213e-07
3.7231e-01	2.7903e-07
4.4762e-01	2.861e-07
5.1054e-01	2.7213e-07
5.7209e-01	2.1725e-07
6.4101e-01	1.6089e-07
7.0564e-01	1.0253e-07
7.434e-01	6.0619e-08
7.563e-01	4.2701e-08
7.7625e-01	3.1623e-08
7.9032e-01	4.9619e-08
8.0462e-01	7.4057e-08
8.4095e-01	1.0253e-07
8.9449e-01	1.4196e-07
1.0386e-00	1.9169e-07
1.2165e-00	2.284e-07
1.26e-00	2.4012e-07
1.3053e-00	3.0841e-07
1.3405e-00	4.3783e-07
1.341e-00	6.5346e-07
1.3067e-00	9.5118e-07
1.2291e-00	1.1915e-06
1.1163e-00	1.5303e-06
9.7889e-01	1.8696e-06
8.9675e-01	2.0153e-06
8.071e-01	1.8696e-06
7.7918e-01	1.6496e-06
7.2644e-01	1.8233e-06
6.7147e-01	2.4012e-06
6.1524e-01	3.1623e-06
5.3951e-01	3.9612e-06
4.4108e-01	5.4844e-06
3.6059e-01	7.2226e-06
2.9223e-01	1.0253e-05
2.4528e-01	1.4196e-05
2.041e-01	2.1188e-05
1.7586e-01	2.5885e-05
1.476e-01	3.4089e-05
1.2387e-01	4.0616e-05
1.0305e-01	5.2166e-05
8.649e-02	6.5346e-05
6.5918e-02	9.0474e-05
4.8507e-02	1.2526e-04
3.9309e-02	1.6496e-04
3.13e-02	2.0664e-04
2.4278e-02	2.9335e-04
1.8181e-02	4.0616e-04
1.4477e-02	5.2166e-04
1.0196e-02	7.2226e-04
