2.001e-03	7.9534e-08
2.5216e-03	7.093e-08
3.3992e-03	6.0888e-08
5.0458e-03	5.031e-08
6.6082e-03	4.4868e-08
8.3273e-03	4.157e-08
1.2847e-02	3.4349e-08
1.7152e-02	2.9486e-08
2.3571e-02	2.5311e-08
2.9703e-02	2.2573e-08
3.9277e-02	2.0131e-08
4.8085e-02	1.7953e-08
5.5028e-02	1.7953e-08
6.4199e-02	1.7953e-08
8.4079e-02	1.8652e-08
1.0698e-01	1.9377e-08
1.2847e-01	2.0131e-08
1.4988e-01	2.0914e-08
1.6503e-01	2.0131e-08
1.8172e-01	1.9377e-08
1.9819e-01	1.8652e-08
2.3122e-01	1.6011e-08
2.4974e-01	1.4834e-08
2.9418e-01	1.4279e-08
3.3666e-01	1.4279e-08
4.4949e-01	1.4279e-08
5.0458e-01	1.3744e-08
5.5561e-01	1.1798e-08
6.0013e-01	1.0128e-08
6.4821e-01	8.0552e-09
7.0015e-01	5.4996e-09
7.2765e-01	3.9009e-09
7.5624e-01	2.8745e-09
8.0125e-01	3.3486e-09
8.3273e-01	4.721e-09
8.8228e-01	6.1667e-09
9.5297e-01	7.4633e-09
1.1011e-00	8.3686e-09
1.2242e-00	8.3686e-09
1.2971e-00	9.0324e-09
1.4283e-00	1.1798e-08
1.5576e-00	1.6011e-08
1.6663e-00	1.9377e-08
1.8526e-00	2.5311e-08
2.0204e-00	2.9486e-08
2.268e-00	3.4349e-08
2.646e-00	4.3188e-08
2.858e-00	5.031e-08
3.1471e-00	6.3256e-08
3.3024e-00	7.3689e-08
3.3024e-00	1.e-07
3.2083e-00	1.2102e-07
3.0574e-00	1.3571e-07
2.8857e-00	1.7063e-07
2.6207e-00	2.1453e-07
2.3571e-00	2.8023e-07
2.0204e-00	4.1045e-07
1.9069e-00	4.7814e-07
1.7318e-00	5.3614e-07
1.5576e-00	6.7411e-07
1.4421e-00	8.4757e-07
1.2601e-00	1.1949e-06
1.1894e-00	1.3399e-06
1.0698e-00	1.4462e-06
1.0097e-00	1.5024e-06
9.5297e-01	1.6216e-06
8.9945e-01	1.6216e-06
8.5715e-01	1.5024e-06
8.2474e-01	1.3399e-06
8.0125e-01	1.1949e-06
7.4899e-01	1.2414e-06
6.8678e-01	1.7502e-06
6.4199e-01	2.2006e-06
5.9437e-01	2.5635e-06
4.9495e-01	3.6142e-06
4.325e-01	4.3741e-06
3.6716e-01	5.4996e-06
3.3024e-01	6.1667e-06
2.7236e-01	7.7536e-06
2.4497e-01	9.3837e-06
2.2034e-01	1.1798e-05
2.001e-01	1.4834e-05
1.7998e-01	1.6634e-05
1.5427e-01	1.9377e-05
1.3223e-01	2.2573e-05
1.0494e-01	2.9486e-05
8.4079e-02	3.7073e-05
7.2068e-02	4.3188e-05
5.8303e-02	5.4301e-05
4.2424e-02	7.6556e-05
2.9703e-02	1.1213e-04
2.4735e-02	1.3571e-04
2.0797e-02	1.5809e-04
1.5576e-02	2.2288e-04
1.1667e-02	3.0246e-04
1.e-02	3.5234e-04
7.9356e-03	3.9508e-04
6.5448e-03	4.2642e-04
5.0946e-03	4.7814e-04
3.6716e-03	5.3614e-04
2.8306e-03	6.0118e-04
2.0204e-03	7.0033e-04
