5.678e-03	3.6511e-07
8.3785e-03	2.9461e-07
1.2882e-02	2.2151e-07
1.6811e-02	1.9197e-07
2.3331e-02	1.55e-07
3.4428e-02	1.2507e-07
5.2889e-02	1.2023e-07
7.3365e-02	1.1171e-07
9.3733e-02	1.1953e-07
1.1263e-01	1.2799e-07
1.3262e-01	1.3234e-07
1.7656e-01	1.3195e-07
2.2577e-01	1.1044e-07
3.1349e-01	7.7487e-08
4.176e-01	6.4825e-08
4.9191e-01	6.033e-08
6.0338e-01	6.2356e-08
6.9618e-01	6.2265e-08
8.1933e-01	7.4088e-08
8.8835e-01	9.4645e-08
9.8124e-01	2.0466e-07
8.4863e-01	3.7223e-07
6.3619e-01	6.5461e-07
4.9683e-01	1.1507e-06
3.7255e-01	1.8865e-06
2.6811e-01	3.3191e-06
1.8512e-01	6.7225e-06
1.3334e-01	9.2507e-06
8.3174e-02	1.5737e-05
4.878e-02	2.9762e-05
3.236e-02	4.7167e-05
2.1462e-02	8.0189e-05
1.4532e-02	1.2706e-04
8.1804e-03	2.4899e-04
6.2639e-03	3.5464e-04
