0.02998800231986965, 0.000029485417350722537
0.030879206851344407, 0.000028216226603637922
0.03156494867097901, 0.000026607095170731973
0.03371490494591444, 0.000025093247983343517
0.03497197753829732, 0.0000233180765670625
0.037081508454885385, 0.000021990848757010873
0.038464106093455915, 0.00002043515034128099
0.04033883676028815, 0.000019556667942114874
0.042615809971767164, 0.00001817423238458921
0.045852946609206226, 0.000016522212112732525
0.04826416547172748, 0.000015354098927624477
0.05193035645642212, 0.00001426957107757431
0.05386659883701799, 0.000013555677641506686
0.05587503472469222, 0.000012783213924986588
0.05838425024315979, 0.00001241466446681117
0.061454439094059045, 0.000011881111863036156
0.06516140816918584, 0.000011370755763274042
0.06959969127356402, 0.000010802897019081087
0.07543683618223733, 0.00001026387694523302
0.08057500070142727, 0.000009823219100315358
0.08862082140096442, 0.000009333517088016872
0.09465697539718841, 0.000009335480095442281
0.09963459846015382, 0.000009405874535355587
0.10487397435488889, 0.000009407413119240434
0.11325413151528109, 0.000009409721466974527
0.11877410884118808, 0.000009835391804984822
0.12410797285693179, 0.000010130211427841307
0.13256123276223303, 0.000011066434359384337
0.13750382692897364, 0.00001300981789007155
0.147948745756863, 0.000014636476014788525
0.17190722018585763, 0.000014643488675799365
0.1904623861637495, 0.00001422396476221222
0.20948101719991888, 0.000013514879064765572
0.20871557033738494, 0.000010449727425132453
0.21102034285685956, 0.00000838253746533342
0.21491832636260924, 0.0000068743344870988825
0.2196910682566031, 0.000006157278008909959
0.22955687398637703, 0.00000547502138850029
0.26770899092181416, 0.0000048700687771212145
0.28385735978027293, 0.00000472988214660814
0.31680710474888446, 0.000004494300545228073
0.35100234335047203, 0.000004333579160130021
0.39174617928883065, 0.000004148107618719209
0.4246009114591236, 0.000003970202925748271
0.44366873309786137, 0.000004089211273604777
0.470431100429491, 0.0000039715018990276076
0.4791209387893386, 0.000004337884820435199
0.47737022350127617, 0.0000172692287610363
0.47737022350127667, 0.000029966404992184304
0.47737022350127667, 0.00003272898348801924
0.4635928454609811, 0.000036539640160818374
0.4420475607153055, 0.000039902139044939284
0.42150358412034206, 0.000044219219009075596
0.38605169979019505, 0.00004899707393731968
0.3667650275491138, 0.00005429751593459419
0.3484418939385769, 0.000057575914080824464
0.326222200971167, 0.0000647460593468722
0.29878425697623723, 0.00007608592645107235
0.28385735978027293, 0.00008067987436817207
0.267708990921814, 0.00008492282959325062
0.2562034984018856, 0.00009480601883728933
0.24340388398915064, 0.00010277115987258966
0.23209178968032887, 0.00011642885227256466
0.225393390473479, 0.0001234672968409011
0.2180884924414482, 0.00012620621518603034
0.21649760690238729, 0.00012075959805891084
0.20795292042947328, 0.0001608177312317488
0.18838214845926649, 0.00018082595405136383
0.18028593401191845, 0.00019458742536337335
0.17065321220225296, 0.0002093888524705667
0.16153516908879834, 0.00022697803459904156
0.15290430526219045, 0.00024067979748103118
0.14686950715279046, 0.00026477268898679045
0.13353533012644367, 0.00028697736749481545
0.11964689452632278, 0.00034983692167853494
0.11284029917478496, 0.00036823484813027673
0.10410895237983062, 0.000411041432292344
0.09747005792632286, 0.00042321419636092306
0.09058884485498533, 0.00048651590987487436
0.08481211032918534, 0.0005430978168698647
0.07998723193843248, 0.0005674737941028166
0.07543683618223733, 0.0006334859227826287
0.07193094058489899, 0.0006287522009504623
0.06709792069903771, 0.0006967291243492805
0.061454439094059045, 0.0007496474790573412
0.058813274197510604, 0.0008246801849483188
0.05587503472469222, 0.0008367534345337131
0.05250380508938137, 0.0009272398717652155
0.05024731704748336, 0.0009618086047081702
0.04826416547172743, 0.0009616850065834703
0.04356218930125983, 0.0012252082840801292
0.041385875435490244, 0.0012160387113188933
0.037081508454885385, 0.0013179579864621993
0.03396265158615077, 0.0014711336611637335
0.03250301800254982, 0.0015830919460263443
0.030097980805194456, 0.001654049580530237
0.02998800231986965, 0.000029485417350722537
