9.0379e-03	1.e-02
9.0379e-03	1.0632e-04
1.0906e-02	4.0231e-05
2.0204e-01	4.0408e-06
3.9562e-01	3.0668e-06
4.4733e-01	7.4907e-06
4.4733e-01	1.0088e-04
5.9724e-01	1.4959e-04
2.7236e-00	2.666e-04
1.1555e+01	4.6281e-04
1.5206e+01	5.0737e-04
2.5216e+01	6.8628e-04
4.2424e+01	9.0422e-04
4.9734e+01	1.0177e-03
6.9343e+01	1.9883e-03
