9.9444e-02	1.0881e-04
9.9444e-02	5.8141e-05
1.0994e-01	4.394e-05
1.2155e-01	3.8454e-05
1.3289e-01	3.6946e-05
1.4368e-01	3.5027e-05
1.6062e-01	3.4563e-05
1.6795e-01	3.7945e-05
1.7957e-01	4.1105e-05
1.7957e-01	5.586e-05
1.6062e-01	7.4906e-05
1.4051e-01	9.0281e-05
1.202e-01	1.0455e-04
1.0994e-01	1.1175e-04
9.9444e-02	1.0881e-04
