5.0443e-00	1.2699e-02
6.6325e-00	1.257e-02
9.301e-00	1.257e-02
1.263e+01	1.2443e-02
1.608e+01	1.2317e-02
2.4837e+01	1.2069e-02
2.7357e+01	1.2069e-02
3.0375e+01	1.1826e-02
3.685e+01	1.1355e-02
4.6167e+01	1.0792e-02
5.4672e+01	1.0154e-02
6.1195e+01	8.9876e-03
6.9608e+01	7.9554e-03
7.3643e+01	7.4847e-03
7.9817e+01	6.0458e-03
8.243e+01	5.3515e-03
8.5816e+01	4.1085e-03
8.7209e+01	3.2852e-03
8.8624e+01	2.4464e-03
9.0063e+01	2.1435e-03
9.301e+01	2.4216e-03
9.452e+01	3.1543e-03
9.6054e+01	3.9851e-03
9.9198e+01	5.4614e-03
1.0244e+02	6.5581e-03
1.0665e+02	7.7164e-03
1.1103e+02	8.8067e-03
1.2034e+02	1.0903e-02
1.347e+02	1.3774e-02
1.4836e+02	1.6043e-02
1.6341e+02	1.8686e-02
1.8144e+02	2.1764e-02
2.0309e+02	2.4588e-02
2.3476e+02	2.8931e-02
2.8711e+02	3.6552e-02
3.5396e+02	4.6181e-02
4.0262e+02	5.3788e-02
4.5066e+02	6.0152e-02
