3.0213e-02	2.9442e-05
3.106e-02	2.8296e-05
3.1929e-02	2.6766e-05
3.2954e-02	2.5929e-05
3.4012e-02	2.5119e-05
3.5379e-02	2.3202e-05
3.7096e-02	2.2122e-05
3.9049e-02	2.0434e-05
4.1268e-02	1.9176e-05
4.5549e-02	1.6888e-05
5.0472e-02	1.4756e-05
5.3341e-02	1.3958e-05
5.6818e-02	1.269e-05
6.005e-02	1.2293e-05
6.3968e-02	1.1536e-05
7.061e-02	1.0826e-05
7.8871e-02	1.e-05
8.7753e-02	9.3846e-06
9.4978e-02	9.3103e-06
9.8812e-02	9.3846e-06
1.0403e-01	9.4594e-06
1.0951e-01	9.2367e-06
1.1576e-01	9.5348e-06
1.2236e-01	1.e-05
1.2934e-01	1.0488e-05
1.3405e-01	1.1355e-05
1.3894e-01	1.3099e-05
1.4688e-01	1.4409e-05
1.6024e-01	1.4639e-05
1.7071e-01	1.4639e-05
1.79e-01	1.4409e-05
1.907e-01	1.4182e-05
2.0967e-01	1.3522e-05
2.1128e-01	1.1355e-05
2.112e-01	9.2367e-06
2.1281e-01	7.6341e-06
2.1957e-01	6.2102e-06
2.302e-01	5.5129e-06
2.531e-01	5.0921e-06
2.7175e-01	4.8168e-06
2.8495e-01	4.7034e-06
3.2083e-01	4.4491e-06
3.5138e-01	4.3101e-06
3.7285e-01	4.2422e-06
3.8943e-01	4.1753e-06
4.2312e-01	3.9184e-06
4.4371e-01	4.0448e-06
4.6896e-01	3.9184e-06
4.8032e-01	4.379e-06
4.8384e-01	3.0878e-05
4.7074e-01	3.5622e-05
4.5254e-01	3.8261e-05
4.2825e-01	4.379e-05
3.8953e-01	4.8939e-05
3.6571e-01	5.4693e-05
3.4879e-01	5.7819e-05
3.3266e-01	6.3096e-05
2.9789e-01	7.7563e-05
2.841e-01	8.1348e-05
2.7094e-01	8.3973e-05
2.5842e-01	9.3103e-05
2.4648e-01	1.016e-04
2.351e-01	1.1628e-04
2.2247e-01	1.269e-04
2.1896e-01	1.2099e-04
2.1057e-01	1.6103e-04
1.9152e-01	1.7712e-04
1.8267e-01	1.9024e-04
1.7014e-01	2.1093e-04
1.6486e-01	2.2476e-04
1.5476e-01	2.3573e-04
1.4761e-01	2.6344e-04
1.3748e-01	2.8072e-04
1.2805e-01	3.1373e-04
1.2118e-01	3.5061e-04
1.1557e-01	3.6193e-04
1.0849e-01	3.9811e-04
1.0347e-01	4.1753e-04
9.8679e-02	4.276e-04
9.264e-02	4.6662e-04
8.9061e-02	5.1327e-04
8.4943e-02	5.5568e-04
8.1007e-02	5.6458e-04
7.7875e-02	6.1123e-04
7.6052e-02	6.3096e-04
7.31e-02	6.2102e-04
6.9722e-02	6.831e-04
6.6494e-02	7.1076e-04
6.2421e-02	7.5138e-04
6.0007e-02	8.0704e-04
5.7227e-02	8.265e-04
5.3726e-02	9.0912e-04
5.0436e-02	9.6874e-04
4.8479e-02	9.6874e-04
4.5876e-02	1.0826e-03
4.4105e-02	1.2099e-03
4.206e-02	1.2099e-03
3.8558e-02	1.2893e-03
3.563e-02	1.4182e-03
3.3982e-02	1.5112e-03
3.2411e-02	1.636e-03
3.0423e-02	1.6622e-03
3.0213e-02	2.9442e-05
