1.8375e-02	1.2831e-07
2.8604e-02	1.0416e-07
3.469e-02	9.8048e-08
5.4615e-02	8.433e-08
9.4155e-02	7.0378e-08
1.5511e-01	6.2277e-08
2.0832e-01	6.0273e-08
2.4981e-01	5.3549e-08
3.4321e-01	5.033e-08
4.9344e-01	4.5926e-08
7.0141e-01	4.3146e-08
1.0552e-00	4.2925e-08
1.4828e-00	4.3999e-08
2.1317e-00	4.3798e-08
3.0299e-00	4.4888e-08
4.0689e-00	4.7392e-08
5.3416e-00	5.1523e-08
7.5049e-00	6.6602e-08
8.6953e-00	8.3838e-08
8.9935e-00	1.1529e-07
8.494e-00	1.7825e-07
7.4103e-00	2.6031e-07
6.2486e-00	3.8033e-07
5.0351e-00	5.7235e-07
4.0576e-00	8.1279e-07
3.0195e-00	1.4571e-06
2.3253e-00	2.1313e-06
1.6919e-00	3.1197e-06
1.3176e-00	5.1236e-06
1.038e-00	7.4922e-06
1.004e-00	3.3277e-06
9.8076e-01	7.2833e-06
8.6569e-01	7.5094e-06
7.997e-01	6.6936e-06
7.644e-01	5.3107e-06
7.2218e-01	5.9682e-06
6.6675e-01	9.5014e-06
5.4333e-01	1.6055e-05
4.2315e-01	2.5615e-05
3.0438e-01	4.2111e-05
2.3977e-01	6.339e-05
1.9323e-01	8.4947e-05
1.406e-01	1.2434e-04
8.9274e-02	2.0474e-04
5.4789e-02	3.3727e-04
3.6404e-02	5.3917e-04
2.3379e-02	8.6231e-04
1.8212e-02	1.0909e-03
