6.5365e-02	9.2802e-05
6.5365e-02	7.8186e-05
6.7567e-02	6.7632e-05
6.9843e-02	5.9279e-05
7.974e-02	4.9943e-05
8.9051e-02	3.8877e-05
1.0167e-01	3.3189e-05
1.1106e-01	2.9867e-05
1.2963e-01	2.7962e-05
1.4005e-01	2.5835e-05
1.6167e-01	2.6178e-05
1.7085e-01	2.7596e-05
1.7857e-01	2.7962e-05
1.908e-01	3.1484e-05
1.9942e-01	3.4528e-05
1.9942e-01	4.6757e-05
1.8663e-01	5.9279e-05
1.7857e-01	6.5872e-05
1.599e-01	8.242e-05
1.3699e-01	9.5281e-05
1.1737e-01	1.1161e-04
1.0167e-01	1.208e-04
9.004e-02	1.1766e-04
7.974e-02	9.6546e-05
6.9843e-02	1.0871e-04
6.5365e-02	9.2802e-05
