1.1805e+01	1.e-01
1.1877e+01	8.4431e-03
1.1918e+01	2.0502e-03
1.4938e+01	1.5384e-03
2.1421e+01	1.4615e-03
3.0373e+01	1.3743e-03
3.9345e+01	1.4615e-03
4.9903e+01	8.7517e-04
5.9058e+01	1.0526e-03
6.9835e+01	1.776e-03
7.8866e+01	4.4247e-03
7.9152e+01	1.0103e-01
7.9092e+01	1.3743e-01
1.7396e+02	1.3464e-01
1.7409e+02	1.e-01
1.7574e+02	2.0927e-03
2.576e+02	2.4914e-03
3.049e+02	2.8467e-03
3.6898e+02	3.7167e-03
4.9985e+02	4.4703e-03
5.7839e+02	5.3218e-03
6.4713e+02	6.0188e-03
7.3229e+02	6.6008e-03
8.2847e+02	7.9392e-03
9.4794e+02	9.3551e-03
1.037e+03	1.0472e-02
1.1092e+03	1.1603e-02
1.2409e+03	1.3673e-02
1.4196e+03	1.7134e-02
1.624e+03	2.2142e-02
1.8369e+03	2.8908e-02
2.0315e+03	3.8132e-02
2.1723e+03	4.7297e-02
2.3487e+03	6.4337e-02
2.5393e+03	8.8419e-02
2.5963e+03	1.0103e-01
