0.002499999276276893 -3.0
0.0024999996984805934 -3.3
0.002499999281775325 -3.6
0.0024999938815738632 -3.9
0.002499919306300792 -4.2
0.0024988289703289906 -4.5
0.0024805996946636096 -4.8
0.002180118350391273 -5.1
0.002 -5.215455382274414
0.0018559053196869815 -5.1
0.0016155202442691128 -4.8
0.0016009368237368078 -4.5
0.001600064554959366 -4.2
0.0016000048947409093 -3.9
0.0016000005745797404 -3.6
0.0016000002412155255 -3.3
0.0016000005789784859 -3.0
0.0034999810518767907 -3.0
0.0034999990041683685 -3.3
0.003499999167161126 -3.6
0.00349999630262981 -3.9
0.0034999591517797593 -4.2
0.003499413302948361 -4.5
0.0034910363829763467 -4.8
0.003354649966114784 -5.1
0.003 -5.326433758596675
0.0026453500338852157 -5.1
0.002508963617023654 -4.8
0.0025005866970516395 -4.5
0.0025000408482202413 -4.2
0.0025000036973701904 -3.9
0.002500000832838874 -3.6
0.0025000009958316316 -3.3
0.0025000189481232094 -3.0
0.004997734516516869 -3.0
0.005 -3.0000087809020415
0.007 -3.000302360920194
0.009996976390798063 -3.3
0.01 -3.3000352106842206
0.019998826310525977 -3.6
0.02 -3.6001257945542577
0.03999161369638281 -3.9
0.04 -3.9004814570609105
0.06 -3.9552415978179014
0.07631722681213993 -4.2
0.08 -4.202138196990562
0.1 -4.21771560312257
0.12 -4.412166076924042
0.12585559487173054 -4.5
0.14 -4.5029294313608474
0.16 -4.508078789087764
0.18 -4.518866216572207
0.2 -4.558601105840838
0.21643764719568792 -4.8
0.22 -4.80607533500187
0.25 -4.825411917086855
0.27 -4.856144907128827
0.29 -5.037653712708874
0.3017737550465203 -5.1
0.31 -5.1012880943055245
0.33 -5.106408480688424
0.35 -5.110744163981432
0.37 -5.116259482968458
0.39 -5.121020931101511
0.41 -5.129863259545685
0.43 -5.146546909166055
0.45 -5.167565025523569
0.47 -5.199387904098199
0.49 -5.238129444247711
0.51 -5.365652392833649
0.5157670360499033 -5.4
0.53 -5.403222107228639
0.55 -5.407927081346758
0.57 -5.409984528108352
0.59 -5.414005866399307
0.61 -5.419516979647798
0.63 -5.425362658845778
0.65 -5.446203814761024
0.67 -5.490041046380189
0.6900000000000001 -5.628896906917571
0.6962339609315737 -5.7
0.71 -5.703761940715868
0.73 -5.704648181548368
0.75 -5.700809369482276
0.77 -5.7006025558197955
0.79 -5.70086347658718
0.81 -5.705725287573642
0.83 -5.705023399292168
0.85 -5.70563540900225
0.87 -5.704264042660274
0.89 -5.703624750346496
0.91 -5.703373711764298
0.93 -5.703149845556313
0.95 -5.704165903350289
0.97 -5.706994226361011
0.99 -5.709961073256993
1.01 -5.749862481397545
1.03 -5.806952604798223
1.05 -5.731769585075348
1.07 -5.731598822362674
1.09 -5.7349353399680165
1.11 -5.739322109006796
1.13 -5.741776538078741
1.15 -5.745053338099335
1.17 -5.751711717917623
1.19 -5.763179200596966
1.21 -5.774432319681767
1.23 -5.786613141341285
1.25 -5.8045526755330545
1.27 -5.841195278668971
1.29 -5.895651140452056
1.31 -5.969193632359028
1.3172605370904098 -6.0
1.33 -6.034534660522214
1.35 -6.104016597000772
1.37 -6.173217888148514
1.39 -6.278391770728967
1.3940177385458055 -6.300000000000001
1.3900000000000001 -6.33401525756825
1.37 -6.480902548220401
1.35 -6.565498528938764
1.335484203137438 -6.6
1.33 -6.614308083123644
1.31 -6.689097429419139
1.29 -6.712904544938927
1.27 -6.750806017160142
1.25 -6.770369548067599
1.23 -6.780362863046065
1.21 -6.79379631811421
1.19 -6.797036459111508
1.17 -6.809388076513171
1.15 -6.814010685572363
1.13 -6.805393549853411
1.11 -6.811663036923001
1.09 -6.813076101760508
1.07 -6.821449604126357
1.05 -6.83017785326133
